Dates,MISC MK Equity,PBK MK Equity,HAP MK Equity,KLK MK Equity,HLBK MK Equity,PTG MK Equity,TOPG MK Equity,GENM MK Equity,DIGI MK Equity,CIMB MK Equity,SUCB MK Equity,AXIATA MK Equity,PEP MK Equity,MAXIS MK Equity,HART MK Equity,SIME MK Equity,PCHEM MK Equity,NESZ MK Equity,DLG MK Equity,MAY MK Equity,TNB MK Equity,PETD MK Equity,T MK Equity,GENT MK Equity,IOI MK Equity,HLFG MK Equity,RHBBANK MK Equity,SDPL MK Equity,IHH MK Equity,PMAH MK Equity,MRDIY MK Equity,KLCCSS MK Equity,AMM MK Equity,MAHB MK Equity,IJM MK Equity,ROTH MK Equity,YTL MK Equity,WPRTS MK Equity,ASTRO MK Equity,SAPE MK Equity,UMWH MK Equity,FGV MK Equity,IOIPG MK Equity,UEMS MK Equity,BAB MK Equity,YTLP MK Equity,MMHE MK Equity,AAGB MK Equity,GAM MK Equity
2020-09-14,-0.03877562414313495,0.03975935893101582,0.020497633566860428,0.18088371805268427,0.13308820886942485,0.021571733501701447,25.23880134934288,-0.004766591718563783,-0.16023125690359274,-0.033071598615741736,264.6958023419077,-0.4991460901083053,0.5427008465543052,-0.07105735261160673,4.254319392247339,0.20737127523882212,-2.9904741462618066e-05,0.014128961786278559,0.033616721342234306,-0.0005116067083719718,-0.24230256141490503,-8.915755282026369e-05,-0.05777986380983999,-0.15397218310566216,0.18579435685913237,-0.0014233625349809322,0.011647449216932433,0.14894389618372436,-1.6360290824587634e-05,1.3757749849373924,,0.005310721753889653,0.0003636552406900183,-6.585201696958355e-05,-0.43139861093528,-0.28606426005693825,-0.1650117271168125,0.05648232284511657,-0.4930774588042463,0.6012157575647445,0.16522830225280521,0.8312283821495249,-0.37121537018022777,-0.16248482042425025,0.31279231578189304,0.0004957073670234052,-0.46943002562791813,-0.2212653034985934,-0.00869125791819661
2020-09-15,-0.04109338270647707,0.03143121030173328,0.011568242690918674,0.16085619544225058,0.12253629538243799,0.018015588481778696,22.33280686115554,-0.009429446188423844,-0.15517316005126516,-0.04562122693444631,218.428103085478,-0.5043883128571743,0.5198884239273492,-0.07387389692149754,3.504318969442958,0.1972973475826597,-0.0007446897155062729,0.01268474899860572,0.0261038916035328,-0.0014413020043861334,-0.23769532479166072,-0.0002934899497899948,-0.05660088010336608,-0.17407170026118005,0.1675776299606764,-0.0019284491482441722,0.00678029332500504,0.13979930732686666,-0.00018642782529705647,1.3327555839498864,,0.004411566045542112,0.00011998133777383339,-0.00029791002138585703,-0.44961150406362443,-0.2828622794269704,-0.18534653033618914,0.06068763901109608,-0.49398446797823165,0.5612417886137253,0.14004776713258923,0.771271925740684,-0.3802453092526332,-0.18553477347093333,0.27734094437145246,0.0001655115602297924,-0.5059033690291632,-0.2353420170831462,-0.014440980664175018
2020-09-17,-0.043351379721736555,0.02705730117110009,0.005570573884518613,0.14543819749896789,0.1116100220451486,0.014676029326017774,19.8371607171605,-0.012964986121656783,-0.14865991387488453,-0.05964102974106132,177.35430732387098,-0.5054998905143421,0.5017837507842648,-0.07508448202024572,3.0060640485852996,0.192551837445701,-0.003062190914665515,0.011716903488455528,0.021245728068866206,-0.002141967736068045,-0.23594317934544173,-0.0005252826287548896,-0.05073437964341618,-0.1893818246094271,0.15076036494648848,-0.0016526654968986195,0.0037543314226416344,0.13312833784274095,-0.0007450386022739185,1.300196167076376,,0.0036897200922772744,2.4759234438376635e-05,-0.0008011126779523219,-0.4665022256315819,-0.27445417663914656,-0.20257910019008774,0.06882224803419472,-0.47752957131815876,0.5510209372369979,0.12148916133079317,0.7354230308295099,-0.38236314504931634,-0.20110854875488504,0.25347605017454666,7.837740998588828e-05,-0.5151206686426947,-0.24351009245560487,-0.019672500141336313
2020-09-18,-0.05530773207783955,0.023270942476645667,0.0021714753659589103,0.13199400956641183,0.10142144848586228,0.01140845416625082,16.988252464224644,-0.01742515192973337,-0.14702633315242908,-0.07447849438070786,140.12891119010536,-0.505114057817346,0.4816795694056095,-0.07672208016746018,2.493967559949133,0.19456265664360176,-0.006686454171206866,0.01083610186965648,0.016114340926056583,-0.003313289950469261,-0.23415923373588832,-0.0014845101366920475,-0.047494567336947256,-0.20464066647872617,0.13281482313554308,-0.0015685504929408537,0.0017635918981330732,0.12809271206821968,-0.0019990925526579043,1.262438541288669,,0.0033617250301048434,1.3331014740919868e-06,-0.0013662972653994579,-0.49109880446733906,-0.26691902538821005,-0.22357470655981174,0.07384120547330089,-0.46601183761689247,0.5386592110917708,0.10470408043885307,0.6960656458659796,-0.39175673270528144,-0.2213465949493802,0.22660555777871721,2.9953955128689223e-05,-0.5220114319415363,-0.24972498492251716,-0.026318782784248023
2020-09-21,-0.06616678447711193,0.017143117964232242,0.0005547647226526534,0.1196865445878127,0.08962058087764345,0.008916529924646832,14.574206110299247,-0.023669901466728975,-0.1468142631647288,-0.09235764511196719,110.63921408799607,-0.4973755364764178,0.4585500942881406,-0.07762477405502315,2.039166204623258,0.19937320634686845,-0.013010482099562846,0.010655185173282605,0.012341070319764239,-0.005919866698841804,-0.23429811577269866,-0.0019675025993820226,-0.04262291784940032,-0.22087907287931796,0.1206961339919005,-0.0016147067955336002,0.0007118403634958574,0.11589923827126031,-0.0035883995266559666,1.2367063462880519,,0.0020698326487078593,-7.30220371237273e-07,-0.0027605178316090872,-0.5076328923833653,-0.2569093570017903,-0.24870865736073894,0.08259037104035062,-0.451580124479188,0.5536418932082748,0.08547401439520537,0.6821260447036805,-0.39854786661245833,-0.236865434699629,0.20311289825708134,1.8352219804025018e-05,-0.528103848199072,-0.26085324577909336,-0.034290629800141095
2020-09-22,-0.08208642072621636,0.011153793680631938,1.9504938992456013e-05,0.106366262036196,0.07821790480792788,0.006555268448634402,12.406189359186273,-0.031102364614362523,-0.14590612019243124,-0.11188739745170177,85.67790907499764,-0.49284051579804483,0.4418450820025238,-0.08485082502736721,1.6243020468232325,0.1988269656188034,-0.02061976909224557,0.010630552617431191,0.009529803496522733,-0.00896624891062815,-0.23167651082282234,-0.0027727015043445095,-0.037701167480213064,-0.2373308438397809,0.10825009058384363,-0.0015629895736215466,0.00017005502423000574,0.10384193046533458,-0.006624307285651368,1.206149131138047,,0.0010126876853571432,-2.5704176043358476e-05,-0.005237246171186304,-0.5261539634168984,-0.2457011873272695,-0.276848879848343,0.0874972124927737,-0.4352498604849933,0.5540854802612464,0.07078493108929215,0.6419274320105564,-0.3979516729786295,-0.248039800810221,0.17974228647220813,4.4962038458476454e-07,-0.5334026482574022,-0.2700237705780675,-0.0395638091136688
2020-09-23,-0.09194247850288838,0.007037058654160683,-1.7714437551534372e-05,0.09778880612568816,0.0684685387083605,0.004344096848918724,10.509153164469135,-0.03752826469506246,-0.1455519063033078,-0.1339442928080637,68.12110782943994,-0.4811566541855349,0.4234149335878811,-0.09068336260964004,1.283087549020347,0.19242742508336616,-0.032223277331495645,0.009582809450226094,0.007075019267181792,-0.013581539004282042,-0.2263089675027611,-0.004143020604505388,-0.03168645504173651,-0.2517638071065814,0.09501763966088916,-0.001213778455000551,6.207296820414421e-06,0.09527594152064449,-0.011704205166256141,1.163590051746447,,0.0004885453877647173,-0.00014241289434032222,-0.008892855821259447,-0.5459313703037497,-0.2342262237965849,-0.30076385525875204,0.08780907571579841,-0.41489258838304693,0.5379962256282879,0.058260940090544645,0.6264675636245989,-0.39252501398209383,-0.26542168091964874,0.15423037225066455,-6.250102222356423e-08,-0.5379166151507802,-0.2796561246684525,-0.0485661669817993
2020-09-24,-0.11027160379102728,0.0037108997926877485,-0.0005379975674992836,0.08589677217791578,0.05958351899557428,0.002238369532425373,8.918639066339141,-0.04776846353462394,-0.14730853856277518,-0.15629574941535918,54.429266081597405,-0.4758372232567915,0.40621844985294764,-0.09768353767429651,1.0107599010537718,0.18669150206140075,-0.049901135942537096,0.008386382823204544,0.003694479902463235,-0.019333996365144285,-0.22369234029318977,-0.007095497398902339,-0.02774857157889294,-0.26815254248167597,0.08285145532185446,-0.0013444412454057342,-1.780472854339944e-05,0.08444772916296989,-0.019984632622502666,1.101236931777463,,0.00019903501849991842,-0.0005285780864953175,-0.014975859005026834,-0.5635217771749891,-0.2232557140623555,-0.33238970181155114,0.08779686181537008,-0.39546353848754356,0.488267615530259,0.04524210098209188,0.5801719638476116,-0.3916063768415694,-0.28166156695834327,0.12721085302606197,-7.160952189697907e-06,-0.5486090181241157,-0.2916167606730777,-0.06107015960856711
2020-09-25,-0.1182303795163474,0.0014590962379538374,-0.0026522693597596223,0.07445555455564755,0.049975583717085104,0.0008533157531566932,7.89184603674299,-0.06051196771236223,-0.15034657221690778,-0.1819471061246735,44.924227642975126,-0.4729368306116484,0.3919703173336944,-0.10524939362219256,0.8324369768553341,0.1820938991739151,-0.07519781840346013,0.0075896515653501966,0.0016588062908116433,-0.02657904507556952,-0.2224181471728274,-0.01221525964617305,-0.022060083160181935,-0.2881400292925453,0.07316878897255685,-0.0018441937888896234,-0.00045985955776951906,0.07363630396804695,-0.03285878193757648,1.0181536782649614,,8.72310226561651e-05,-0.0016056698096077987,-0.022953264734784453,-0.5868095910533337,-0.21263127819026584,-0.3708126145162794,0.08633764068919517,-0.3790373563454938,0.4232802072098254,0.032962388022057816,0.530736496331085,-0.396815569052013,-0.30266519652102464,0.10052642714585895,-9.520087854071023e-05,-0.5621818677640081,-0.3064325114631188,-0.08163271684783334
2020-09-28,-0.12304890201024682,0.00036491194816004754,-0.007466745237285639,0.06336297434894567,0.04236703700496441,0.0001776962942562463,7.095895314455018,-0.07595690191097434,-0.14899953844583064,-0.2041596573119409,37.32987475136901,-0.4704388441065913,0.36192781295516396,-0.11314595169130291,0.7320942860907493,0.1793323226120597,-0.10708694054990223,0.00839442798328356,0.0005842975329902917,-0.03601661860706874,-0.22015185598269554,-0.020703814919453077,-0.01771085112758722,-0.31123848786047037,0.06423645098205483,-0.0027728871887108737,-0.0017929828324085807,0.0620696174941443,-0.03778451835307939,0.9511019802807129,,1.1808889512832054e-05,-0.0037484042498076645,-0.030746959018785644,-0.6024692466483782,-0.20199277205074545,-0.405612353131342,0.08285109589691021,-0.3640967247813588,0.36300770477727545,0.02310322195078734,0.482458591786613,-0.3955215054602192,-0.3264740822780855,0.08325045997478576,-0.00042928436889851665,-0.5718909977871041,-0.32063253330308616,-0.10844734057360697
2020-09-29,-0.1381513179267389,2.0090328719054102e-05,-0.015544324161419484,0.050997268461472275,0.03653234066536637,5.658509665303861e-06,6.446266369470407,-0.09678111380800367,-0.15328918354064672,-0.23123063789041146,31.364740658684806,-0.46804754432082185,0.3497362743706708,-0.12050463062603069,0.6588490973497825,0.17757499345808525,-0.14454837066048953,0.008651818437730623,0.00013245565539933739,-0.046307689419760587,-0.21860931796537075,-0.032920678335967006,-0.014832574642094159,-0.3382288195852077,0.05534861962822595,-0.004209416257850266,-0.004643586420958544,0.05179697541178775,-0.03844158794563303,0.886365065578365,,6.535514248320386e-08,-0.007819181477114972,-0.045440708212188256,-0.6213249988977437,-0.19219078766230743,-0.44357395455561055,0.07892817222516925,-0.3530951534825164,0.33314201056863096,0.014687329022610475,0.43542703741798466,-0.3930912956774538,-0.3517009863558987,0.06685694072772763,-0.0012967530443341918,-0.5833454248783495,-0.3361889045399862,-0.13941718672208359
2020-09-30,-0.1449225951341814,-3.3965455084116753e-06,-0.028338385903931246,0.04088123479929872,0.032179254216638975,-2.8622105264278844e-06,5.746326399379467,-0.11911581212394688,-0.160489406863519,-0.25567868070645783,26.058929868965144,-0.46484635207607167,0.33255853374498223,-0.12781711108850505,0.5680637653935776,0.18107348136490964,-0.17796150234815866,0.008899548682231128,4.877420090892309e-05,-0.056987038892975295,-0.21559836746618904,-0.04786724276429506,-0.011942255068611223,-0.3665206125963389,0.04972776367870798,-0.004818589553294285,-0.009520279363287878,0.04232662622735129,-0.04140671476546192,0.8279464019670592,,-3.1070989246421676e-05,-0.012482785762231443,-0.06288243931728608,-0.6390642199394955,-0.18335196104593524,-0.48322952696914245,0.0740518997882362,-0.33972133738162014,0.30297005831965357,0.008300127904360763,0.394780163586714,-0.38549080465604635,-0.3846773356081696,0.06646941188722218,-0.0028527413795089917,-0.5789566446171974,-0.350412680143523,-0.16319820239238242
2020-10-01,-0.15169877113837252,-0.000167262711626869,-0.04540196523958498,0.03252674537816674,0.026963517726700918,-0.0001880715137088397,5.063239731927411,-0.1390350193520042,-0.1603075983658915,-0.27980463639225206,21.63576981784481,-0.4611692879311647,0.31208766300040014,-0.13461214796533508,0.468224404672105,0.1840012652874027,-0.20969188150380336,0.008506226636199814,1.3432822884522485e-05,-0.06688535888109416,-0.2144374151436858,-0.06419147053661277,-0.009074306779797548,-0.3864172223504362,0.04221877685754939,-0.004877856517993468,-0.016137790572704817,0.032723984722092966,-0.042543840405110965,0.7704688997779823,,-0.00018961406496659854,-0.017606139841325162,-0.08165003019080508,-0.6308472130735301,-0.17710102774953854,-0.5134425737001931,0.06661164931021651,-0.3262339177147843,0.31518311807624355,0.0045408189021381665,0.3401706341487671,-0.37730396467727323,-0.38947253932593257,0.09741897347866701,-0.004933171898583203,-0.5743217274888687,-0.35148981345277386,-0.15787989723294832
2020-10-02,-0.15722259110599582,-0.0007648561536521678,-0.06862993736408175,0.02684654886785348,0.022345171869566485,-0.0015263377066213842,4.477133165395665,-0.15852816939657077,-0.16215440624683983,-0.30488749175302043,17.907152979425298,-0.4583531408194738,0.2841507274012009,-0.14030755761512412,0.38447058722146754,0.1871844391847978,-0.23364731610225384,0.008097074724991897,1.3308375098914298e-05,-0.07818362204627224,-0.21490294715633837,-0.07744768213833246,-0.006405970650860799,-0.4070572659247967,0.033245266286155484,-0.004745542018011969,-0.025112842626953992,0.01745498548765435,-0.04417649253897999,0.7198384622871888,,-0.0006021279355631368,-0.024752356444346025,-0.1029489574835989,-0.6262697796352683,-0.17628348362987292,-0.546779553149534,0.065057947423541,-0.31191526057533986,0.29879675702918584,0.0015870883035519138,0.2824008770146264,-0.3720799468882678,-0.410966250010459,0.1104209481248508,-0.008248767793615653,-0.571744733734911,-0.35941458052760833,-0.15205895618394955
2020-10-05,-0.16275231867238185,-0.0021983973829040326,-0.09446420239546932,0.02201738873663502,0.01749466937505453,-0.005099792384566621,4.01550094986551,-0.18026616847330132,-0.1630046517616867,-0.3308207912770851,15.314458419399053,-0.45611100646193065,0.2618708798892417,-0.1495072597000011,0.32885412026479033,0.18882860098677062,-0.261633638275843,0.007182450821865809,1.8767642279229247e-05,-0.09060628526552991,-0.21396547453018808,-0.09474744342266993,-0.0037078347236442354,-0.4296698668413278,0.026832879960057614,-0.00491378514658692,-0.0370609735925408,0.009923273457354673,-0.04496904281712597,0.6637571007791875,,-0.0012688318802217997,-0.03125264654724347,-0.1261682971040473,-0.6201672190621657,-0.19156019030078628,-0.569690046650325,0.06775996950592872,-0.2961867820688597,0.2827304052470811,0.00028317791514612784,0.2256475036537736,-0.36622501136430624,-0.4175705977922316,0.12187781191491034,-0.011486935693511259,-0.5682280128001262,-0.369709277875321,-0.1487892008104314
2020-10-06,-0.16586595615735214,-0.004648630424268302,-0.12788803332980941,0.01867694404930721,0.01368712926863738,-0.005291222546031105,3.651828385479705,-0.21330514133358158,-0.16503061540651967,-0.3509381357511111,13.549201904497037,-0.4529827184208552,0.24253835180210376,-0.1565169642756164,0.28641509711107216,0.1861570672742901,-0.2647077003253403,0.00593439281388888,4.212871126746536e-05,-0.10275772985182208,-0.21285978808142125,-0.11056491618566607,-0.002092353778996841,-0.45500298669839456,0.030164256970134883,-0.004349501152603245,-0.04966762006804456,0.008394422070610436,-0.04496478679068309,0.6133774548063913,,-0.0022993876669474785,-0.03545213293234841,-0.15761197372017405,-0.6127803831462401,-0.19493107546311697,-0.5728551290320565,0.07569752929055559,-0.281547997483711,0.2670039986757847,4.362603182984526e-07,0.20986064258364617,-0.3577207649674487,-0.4143947897482942,0.1251343578700139,-0.012605642523487611,-0.5651176824915813,-0.3825041678526108,-0.13433466500473193
2020-10-07,-0.1695028561410797,-0.009102988088475244,-0.1651369187108014,0.02084492197312556,0.009758888804375858,-0.004887204509064764,3.297244738054201,-0.24684848423223305,-0.16448250849897803,-0.37840941022281976,11.871098339826156,-0.45040509991413574,0.22169332194655825,-0.15623719362629301,0.24545802606993683,0.19265953424836335,-0.28076964519073755,0.005123370273287532,1.5367948268084566e-05,-0.11835827563765812,-0.20929282463728055,-0.12109454397355346,-0.0013135382420455981,-0.47914820575071543,0.025357719254641198,-0.0038658142324118024,-0.06498461739467454,0.006491693451261895,-0.05142277495611661,0.5675430855937144,,-0.004112456199982383,-0.044088715390090835,-0.19751171621184285,-0.6107854817458788,-0.1912804251053516,-0.5718809639624112,0.07422779431165107,-0.26623972723791156,0.2516365832207457,-0.00016499548653814493,0.1912824096101343,-0.3491709544704866,-0.42231387829620043,0.12088691689876141,-0.016129858609021774,-0.5614375494679191,-0.3977664432986929,-0.1200986652397039
2020-10-08,-0.17219489830135415,-0.01630928342845371,-0.20910526309111985,0.017286194411912755,0.006669506915325841,-0.005490551748873722,3.0131067999678423,-0.28862501514974526,-0.16283378343029659,-0.407907465889283,11.002472607147986,-0.4500355662545896,0.2017349534646444,-0.15787627788408468,0.21274877076636017,0.20561810671580033,-0.29325080140418663,0.004928072162523786,2.1825808898078516e-05,-0.13586886806165488,-0.2093572854165857,-0.12815856375090054,-0.0008155201133533848,-0.5087533864968707,0.01786448240116646,-0.0039014186142486357,-0.0872120607769232,0.005190275014092775,-0.05683845350261295,0.5197452472933246,,-0.006004017727663355,-0.055676796127684565,-0.23850185096576898,-0.6049171972953717,-0.19022590436014805,-0.57207825176594,0.07391820341820815,-0.25041594307341764,0.22563344734369806,-0.0017510209044233427,0.17884037135861394,-0.34368991021259876,-0.4247870647298612,0.11297822314763556,-0.020179876988929292,-0.5570510746859845,-0.4206507535131744,-0.10845129094256699
2020-10-09,-0.1763022115610291,-0.02643126273609569,-0.25942008568283365,0.01283451539197413,0.0045181028251490086,-0.0051234752016353045,2.7400472504106945,-0.32599385539851705,-0.1561892658740081,-0.4287227823923868,10.234862758760201,-0.4492425985020353,0.1891455713977351,-0.1556652481842012,0.18370633578372372,0.22005755720415723,-0.28971198142586013,0.004561280663206857,5.5734093000273456e-05,-0.15245027261340652,-0.21215576694353008,-0.139187136046505,-0.00034280099500121595,-0.5330735610444176,0.01602142731853923,-0.0032677359259906183,-0.11189342460424999,0.0037350739783383892,-0.06148336059732228,0.4834586515062626,,-0.008909132966025506,-0.06517693023888875,-0.2822846748616517,-0.597326035949371,-0.18873875208724808,-0.5660295102107924,0.07245210929240649,-0.23395994412649163,0.21125372271601256,-0.007497267085800577,0.14759618022722096,-0.33546314773638175,-0.44091001953808906,0.10196580580999688,-0.02358827097408292,-0.5560238545527872,-0.4460426948631799,-0.09483556887355868
2020-10-12,-0.17802853046914446,-0.04389626324567515,-0.30053551753812086,0.008153821123805657,0.002952447301287177,-0.002515283391845748,2.5082388689231783,-0.3589272522483046,-0.14859815655729883,-0.43411287798386305,9.451414975720958,-0.4416484197680948,0.18120194022094824,-0.15645120489530864,0.17409289035184378,0.23354143606817868,-0.2851932187083828,0.003914979393118952,0.00035654369931037487,-0.1622614834418579,-0.22161038850493167,-0.13795888922425564,-0.00012473994207578109,-0.5534268036653565,0.018362542998693346,-0.002769108026488302,-0.13635037112204645,0.003453468313599552,-0.06720119949565027,0.450598170193318,,-0.012171536803026607,-0.06792059296712871,-0.32464844538140986,-0.5857398694945762,-0.18415654174136958,-0.5556971152462862,0.08721158103219578,-0.21762517810965493,0.19730379863265926,-0.01955094597807808,0.12079731340925044,-0.3207663702816207,-0.4352936046817032,0.09689084996290034,-0.021547028659941476,-0.5496112215286427,-0.4815750323411928,-0.08342328042722395
2020-10-13,-0.18202690735164284,-0.07216179633662918,-0.3484101168189846,0.005424484788871425,0.0017236901624645095,-0.0015979577776368738,2.3394526132299296,-0.39003635156921496,-0.14254646693620937,-0.44537699862381075,8.712442781516566,-0.43534632107962706,0.1712024960919768,-0.15819290835002148,0.16722874455054973,0.25917032157960235,-0.281857869388394,0.003215280622672196,0.0008594807429432335,-0.17532733999117106,-0.22375126680473365,-0.14309667578974336,-3.944745925885945e-06,-0.5753075255438135,0.017238183773863373,-0.002511573740880227,-0.15595253093276773,0.002790229826828326,-0.07068087181267728,0.4337598782678511,,-0.016699067073730405,-0.0781103074759432,-0.3594367680850776,-0.5720361541232685,-0.17700853766819,-0.5370744465278331,0.10362759257274243,-0.2011717909999894,0.18379780383935865,-0.04475272730229135,0.09815034433353455,-0.3051438632622572,-0.43819893648575536,0.09812728091816655,-0.020881670606483927,-0.5452609419940874,-0.5160211591701168,-0.07113105529659383
2020-10-14,-0.18565686416960203,-0.0919044047044392,-0.37966878408051724,0.0044992565300730454,0.0011028386563756577,-0.0006794249100447285,2.1819137538821147,-0.39289817235850877,-0.13217301602391096,-0.45382664927841854,8.026939142704823,-0.42968705672079194,0.16879744711789285,-0.14874263148378278,0.15669715462634537,0.28564603010049183,-0.267918992736041,0.003584299133095367,0.0019951858445517393,-0.18494069227907145,-0.2245993479633634,-0.141321145779426,1.6779396304161308e-05,-0.5778605405587014,0.018839958404826915,-0.001794049970610018,-0.17225028151690405,0.0021732877890010835,-0.07283258589813622,0.4111718371844424,,-0.021493605388602045,-0.08796232708494818,-0.36536761594893286,-0.5513402744653537,-0.17300793583511095,-0.5147271475088695,0.11038048367626992,-0.1855030190174754,0.1802103171127041,-0.08537056675112864,0.07629505082557413,-0.28896560873479243,-0.4313163890338771,0.12325672056962647,-0.019523869194861997,-0.5407954317790638,-0.5218589594265745,-0.055460426690206906
2020-10-15,-0.18880592932761037,-0.09250557817215943,-0.3945389518876626,0.002643586859695072,0.0022497999633322736,-0.0003300709807539947,2.040155749643165,-0.3988060515377789,-0.1270726318426383,-0.4538482754056405,7.353500232131318,-0.4253763402171603,0.16421376665045315,-0.14605624079640606,0.13363730460981443,0.3072887793317918,-0.25392441985786884,0.0033366972845800206,0.003482003452975291,-0.1812580945158703,-0.22597276330516028,-0.13797951259447844,0.00016219138356743457,-0.5826160536138578,0.014915387111549015,-0.0004704233581357451,-0.17449516392457004,0.0009727096201489789,-0.07606177283396642,0.38463651700064827,,-0.027216734328443598,-0.08485981400738228,-0.37026854517367835,-0.5313656551956911,-0.16853450336138479,-0.49839038183390494,0.1267636938438377,-0.1722517227305104,0.17667386208227134,-0.11334648278835235,0.07028168670005244,-0.27417649938364014,-0.4201650557219634,0.1371307168442343,-0.016968304233020464,-0.5365039936374376,-0.5201171933157136,-0.046252857331822134
2020-10-16,-0.19177606020512408,-0.09226246671040576,-0.38989712704902935,0.0015851798060959074,0.003991702768045501,-0.00017905186969428236,1.9549605140792585,-0.4055233541922862,-0.12499040740155909,-0.4520190314883324,6.981212494261026,-0.4238028313731208,0.1600876246268874,-0.14325991104882693,0.12330246184391574,0.3327372109267414,-0.23148667455680033,0.003705918518282689,0.005023029731450151,-0.176782093850534,-0.22883491840302903,-0.13312409510959888,0.0010486999156524206,-0.5876219398171704,0.01115932113494775,-1.9003029988179716e-05,-0.1740185848326128,0.0005330508480081458,-0.07966156012992506,0.37322550769481844,,-0.025461355855170488,-0.08509007886213774,-0.38250341992192965,-0.5101577103807543,-0.16308150903006657,-0.4752395120919276,0.14058625265400915,-0.16275624617328843,0.17318796255380614,-0.15021313976543282,0.06496161354901706,-0.259621143246851,-0.4107391946719325,0.1529212623469014,-0.012291975470008532,-0.5305627012522153,-0.5211031099243526,-0.03568985556162649
2020-10-19,-0.19346123421525951,-0.09309635627869954,-0.38826702795614687,0.0006117909651214053,0.007680247616795494,-3.189937380850988e-05,1.8890927665676756,-0.4072722302484986,-0.12288372250709623,-0.4486309390357496,6.7071580282529615,-0.42361458391936974,0.15695447314052507,-0.14469871879353896,0.11785854047722967,0.37268666005047935,-0.21575198760162725,0.003244550684935525,0.006539655310084597,-0.17318888974810895,-0.2405592582058383,-0.13460935483190412,0.0026895957333475827,-0.590532430962676,0.00676586024897169,7.356875553933598e-06,-0.1747724402723363,0.0004931636411328176,-0.08267894581709963,0.37918025816299583,,-0.024513335805951157,-0.0797103217770714,-0.38921713103177924,-0.4895311821277323,-0.1570954431924244,-0.45365702320395274,0.16358363140292684,-0.14823258019856603,0.16923440429524464,-0.1451591817322238,0.06204051227716675,-0.2452753831508376,-0.4016284487054579,0.18820531579757813,-0.009956076641259276,-0.5210489230900083,-0.5156876563368983,-0.026321757864786147
2020-10-20,-0.1981493072934029,-0.09507116988093486,-0.39302819097055475,0.0002261064780203405,0.010316210129357219,-5.039256552440638e-06,1.8423901453287368,-0.40626337397938744,-0.12028005232087097,-0.44405177055662987,6.3177600276493555,-0.42427541183180617,0.14795865875962894,-0.1463203427935603,0.11734257648400193,0.4137118740301884,-0.19957233618603795,0.003487353752384483,0.008038260172228051,-0.16797053247564295,-0.24309831759760533,-0.1349165114519438,0.005831215657581656,-0.5896883203506132,0.0036314411565197134,0.0003496827788693075,-0.17632362673916477,0.0003102078486908707,-0.08462258032894907,0.39483444427882125,,-0.02317295830786957,-0.073401788567183,-0.39043228142295433,-0.4694778429237962,-0.15054167919167843,-0.4208765497885934,0.17345955312153044,-0.1319051434503347,0.16626925154534114,-0.14079326153972527,0.05811479168504155,-0.23119198049549608,-0.3929357646489997,0.2225975167792965,-0.005588918238822926,-0.5131309679855222,-0.509440618718532,-0.020139332629889733
2020-10-21,-0.20190383086050706,-0.09695622215577804,-0.39595985084912194,5.28712005740113e-05,0.016424415901787386,6.82333582487858e-08,1.78905913738809,-0.40626329402860734,-0.11909729300089432,-0.43967243709202064,5.863431445112972,-0.4248927652209867,0.13820427458652207,-0.14652276124744815,0.11457329148867608,0.45388952770158736,-0.18398086105060227,0.003054635339933658,0.009774975467461174,-0.16168293099468192,-0.24452327661615442,-0.13657362497260545,0.012281419788343722,-0.5897235573826484,0.0014517370360239551,0.001922735227203836,-0.1784740959934016,4.460371768253873e-05,-0.08500100064964833,0.41413510220022953,,-0.022905711093396612,-0.0685989847188485,-0.3921966173188234,-0.45124159684375464,-0.14245519721534847,-0.37570588465841814,0.17799871059888508,-0.11917970330998523,0.1633418707954929,-0.13712450518815997,0.05260643725669766,-0.21862767101439104,-0.3833150522178099,0.24629974949457445,-0.0026362889480145723,-0.5060298134558382,-0.5037088915073632,-0.01462548966328159
2020-10-22,-0.20603931385364405,-0.1052351822540252,-0.41513283465312495,6.356247662982653e-07,0.0171219957413485,2.0066546192904585e-05,1.6270556393777285,-0.41692100549728844,-0.1199266548351699,-0.4403601347427232,5.0946799652192025,-0.42878389195831096,0.12477189302522482,-0.14842543596822946,0.09686113353218566,0.4712711336977411,-0.17815924278222522,0.0028026643543868175,0.006860470098395778,-0.16357003330602407,-0.24698152860346603,-0.14165135024676798,0.017579104404293857,-0.5967727472564446,0.000618905630505627,0.0045762188544138035,-0.18687812787948377,5.806263811704771e-07,-0.08932465017331016,0.42102452730564577,,-0.026594394567672007,-0.06805937372667094,-0.4006820619662318,-0.4355954246896948,-0.14023600146677165,-0.3390900876536687,0.1815401036653205,-0.10707302509305187,0.1426935324486878,-0.1473539491224608,0.03643788603324988,-0.20776252866994144,-0.3752570710361845,0.215053488595829,-0.0016098187173012614,-0.5024460662482391,-0.5001174984801531,-0.01260784408948887
